sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,sugar_energy_ratio,sat_fat_ratio,salt_sugar_interaction,nutrition_risk_score,main_category,country,has_labels,image_saine,bad_nutrition
0.7,1.4,0.3,0.03,15.0,24.0,343.0,0.0,0.0020408163205807104,0.21428556122459913,0.020999999999999998,-10.27,plant-based-foods-and-beverages,germany,1,1,0
0.5,0.5,0.1,0.76,3.1,6.6,93.0,1.0,0.005376344028211355,0.1999996000008,0.38,6.029999999999999,plant-based-foods-and-beverages,france,1,1,0
0.5,1.9,0.3,0.025,15.6,25.1,323.0,0.0,0.00154798761130654,0.15789465373965594,0.0125,-11.32,plant-based-foods-and-beverages,france,1,1,0
0.0,3.3,2.1,0.0,0.0,4.2,81.0,0.0,0.0,0.6363634435262293,0.0,2.91,dairies,morocco,0,1,0
0.5,0.8,0.1,0.04,2.1,3.1,26.0,0.0,0.01923076849112429,0.12499984375019531,0.02,-0.8400000000000001,plant-based-foods-and-beverages,france,1,1,0
29.0,42.0,25.0,0.01,10.0,9.1,580.0,0.0,0.04999999991379311,0.59523808106576,0.29,49.9,snacks,france,1,1,1
0.0,20.0,3.3,1.0,1.9,22.0,268.0,0.0,0.0,0.1649999917500004,0.0,14.08,seafood,france,1,0,0
13.15789,1.31579,0.0,1.44737,10.52632,7.89442,342.10526,1.0,0.03846152485798808,0.0,19.0443352493,20.5263226,plant-based-foods-and-beverages,united-states,0,1,0
0.6,0.5,0.2,0.5,3.0,1.6,24.0,0.0,0.024999998958333373,0.3999992000016,0.3,3.04,plant-based-foods-and-beverages,france,1,1,0
0.0,22.0,1.8,1.0,1.9,18.0,271.0,0.0,0.0,0.08181817809917372,0.0,12.610000000000001,seafood,france,1,0,0
0.8,2.8,0.5,0.03,3.4,7.5,378.0,0.0,0.002116402110803169,0.17857136479594116,0.024,1.98,plant-based-foods-and-beverages,belgium,1,1,0
0.5,34.0,22.0,0.8,1.9,26.0,410.0,0.0,0.0012195121921475312,0.6470588044982705,0.4,32.7,dairies,belgium,1,1,1
5.1,2.0,0.2,0.7,1.9,1.2,58.0,0.0,0.08793103296670633,0.099999950000025,3.5699999999999994,10.98,condiments,france,1,1,0
0.16,0.32,0.08,0.0,1.28,7.84,132.0,0.0,0.0012121212029384757,0.2499992187524414,0.0,0.28,plant-based-foods-and-beverages,belgium,1,1,0
23.3333333333333,16.6666666666667,10.0,0.958333333333333,6.66666666666667,10.0,375.0,0.0,0.06222222205629621,0.5999999640000009,22.36111111111107,39.99999999999996,plant-based-foods-and-beverages,france,1,1,1
17.9,13.2,1.7,0.2175,7.1,8.7,428.888888888889,3.0,0.04173575119802543,0.12878786903122205,3.8932499999999997,18.96388888888889,plant-based-foods-and-beverages,belgium,1,1,0
7.6,0.5,0.5,0.03,0.5,0.7,35.0,0.0,0.2171428509387757,0.999998000004,0.22799999999999998,8.25,beverages-and-beverages-preparations,belgium,1,1,0
1.0,6.2,5.1,0.1575,1.9,0.5,62.0,2.0,0.01612903199791884,0.822580512487014,0.1575,6.395,plant-based-foods-and-beverages,united-kingdom,1,1,1
11.7,7.1,4.8,0.1,1.9,2.5,130.0,1.0,0.08999999930769231,0.6760562428089799,1.17,16.900000000000002,dairies,france,1,1,0
8.5,11.0,1.4,1.2,3.4,2.5,160.0,1.0,0.053124999667968756,0.1272727157024804,10.2,20.1,condiments,france,1,0,0
17.0,5.0,2.25,0.0005,10.0,10.0,385.0,1.0,0.04415584404115365,0.449999910000018,0.0085,13.105,plant-based-foods-and-beverages,ireland,1,1,0
5.3,0.5,0.2,0.045,1.9,12.5,83.0,1.0,0.06385542091740457,0.3999992000016,0.2385,4.880000000000001,dairies,united-kingdom,1,1,0
5.78651685393258,4.7752808988764,1.01123595505618,0.928370786516854,1.57303370786517,6.57303370786517,315.0,6.0,0.01836989471607202,0.2117646615363417,5.372033202878422,17.65842696629213,plant-based-foods-and-beverages,united-kingdom,0,1,0
1.0,0.3,0.0,0.92,4.6,1.7,32.0,1.0,0.031249999023437534,0.0,0.92,5.920000000000002,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages-and-beverages-preparations,united-states,1,0,0
0.0,0.7,0.1,2.5e-05,1.0,6.8,348.0,0.0,0.0,0.14285693877580177,0.0,2.58025,plant-based-foods-and-beverages,france,1,1,0
5.0,0.0,0.0,0.1875,0.0,10.8571428571429,57.1428571428571,0.0,0.08749999846875009,0.0,0.9375,7.446428571428571,dairies,canada,0,1,0
4.7,3.2,0.3,0.12,0.6,1.2,62.0,0.0,0.07580645039021855,0.09374997070313414,0.564,6.220000000000001,beverages-and-beverages-preparations,andorra,1,1,1
0.0,0.0,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,beverages-and-beverages-preparations,algeria,0,0,0
11.3,7.3,4.5,0.0775,0.5,2.9,129.0,1.0,0.08759689854576048,0.6164382717207847,0.87575,17.365,dairies,united-kingdom,0,1,0
4.9,0.1,0.0,0.0,1.9,0.9,25.0,3.0,0.19599999216000033,0.0,0.0,3.2500000000000004,beverages-and-beverages-preparations,france,1,1,0
32.0,37.0,22.0,0.0,8.3,8.6,558.0,0.0,0.057347670148122455,0.5945945785244708,0.0,51.28,snacks,france,1,1,1
1.75438596491228,0.0,0.0,3.28947368421053,1.75438596491228,7.01754385964912,350.877192982456,2.0,0.00499999998575,0.0,5.771006463527243,36.403508771929864,plant-based-foods-and-beverages,poland,1,1,1
2.2,5.6,2.5,0.825,2.0,6.3,158.928571428571,2.0,0.01384269654211341,0.4464284917091979,1.815,12.53928571428571,plant-based-foods-and-beverages,france,1,1,0
0.6,0.8,0.3,0.0,1.9,6.9,349.0,0.0,0.0017191977028103217,0.3749995312505859,0.0,2.4900000000000007,plant-based-foods-and-beverages,france,0,1,0
3.375,0.125,0.125,0.21875,1.9,9.375,53.75,5.0,0.0627906965062196,0.9999920000639995,0.73828125,4.324999999999999,dairies,italy,1,1,0
8.6,3.1,0.49,1.0,1.4,1.2,84.0,0.0,0.10238095116213153,0.1580644651404951,8.6,18.53,condiments,france,1,0,0
3.7,10.0,3.4,0.13,0.0,4.5,81.0,0.0,0.0456790117817406,0.33999996600000343,0.48100000000000004,9.21,dairies,romania,0,1,0
0.5,0.5,0.1,0.025,0.5,0.5,1.0,1.0,0.49999950000050003,0.1999996000008,0.0125,0.36,beverages-and-beverages-preparations,france,1,0,0
0.5,2.2,0.2,0.3,7.7,6.4,119.0,0.0,0.004201680636960667,0.09090904958679563,0.15,-2.8099999999999996,plant-based-foods-and-beverages,austria,1,1,0
3.40000009536743,19.0,2.20000004768372,0.09,21.0,8.71,413.333333333333,0.0,0.008225806662439418,0.11578947009969735,0.3060000085830687,-10.366666523615521,plant-based-foods-and-beverages,belgium,1,1,0
17.5,6.5,0.8,0.075,9.2,9.6,363.0,0.0,0.0482093662583764,0.12307690414201475,1.3125,13.48,plant-based-foods-and-beverages,united-kingdom,1,1,0
1.9,2.2,0.4,0.02,11.0,25.0,334.0,0.0,0.0056886227374592134,0.18181809917359126,0.038,-5.16,plant-based-foods-and-beverages,france,1,1,0
0.5,2.7,0.3,0.67,5.5,6.7,122.0,0.0,0.0040983606221445855,0.11111106995886295,0.335,3.2200000000000006,plant-based-foods-and-beverages,france,1,1,0
2.8,1.4,0.3,0.675,10.1,12.0,353.438785561156,0.0,0.00792216391201171,0.21428556122459913,1.89,3.284387855611561,plant-based-foods-and-beverages,new-zealand,1,1,0
5.5,2.6,0.4,1.0,2.5,1.6,64.0,1.0,0.0859374986572266,0.15384609467457896,5.5,14.04,condiments,france,1,1,0
14.0,15.0,4.0,0.48,9.2,10.0,445.0,2.0,0.031460674086605224,0.2666666488888901,6.72,18.05,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages-and-beverages-preparations,serbia,0,0,0
1.6,2.0,0.0,1.0,3.3,12.0,350.0,0.0,0.004571428558367347,0.0,1.6,11.8,plant-based-foods-and-beverages,france,0,1,0
10.0,1.5,1.0,0.1,1.9,2.8,67.0,0.0,0.149253729115616,0.6666662222225186,1.0,10.77,beverages-and-beverages-preparations,spain,0,1,1
4.2,8.0,5.3,0.13,1.9,3.1,101.0,0.0,0.04158415800411725,0.6624999171875104,0.546,9.91,dairies,france,0,1,0
33.0,23.1,3.5,0.04,1.9,9.1,434.0,0.0,0.07603686618424685,0.1515151449560543,1.32,39.339999999999996,snacks,netherlands,1,1,1
0.5,1.1,0.2,0.01,1.7,7.0,371.0,0.0,0.0013477088912460676,0.1818180165290759,0.005,2.8099999999999996,plant-based-foods-and-beverages,united-kingdom,1,1,0
9.7,0.0,0.0,0.01,0.0,0.0,41.0,0.0,0.2365853600832839,0.0,0.09699999999999999,10.209999999999999,plant-based-foods-and-beverages,france,1,1,0
11.0,0.5,0.1,0.01,1.9,0.6,53.0,1.0,0.2075471658953365,0.1999996000008,0.11,9.829999999999998,beverages-and-beverages-preparations,germany,0,1,1
2.4000000953674,0.0,0.0,0.25,0.0,0.0,18.0,9.0,0.13333333122411492,0.0,0.60000002384185,5.080000095367399,plant-based-foods-and-beverages,france,1,1,1
0.97,1.1,0.7,0.5,0.0,33.0,175.0,0.0,0.005542857111183673,0.6363630578517655,0.485,8.42,seafood,france,1,1,0
0.1,30.0,21.0,1.4,1.9,15.0,333.0,0.0,0.0003003002993984976,0.6999999766666675,0.13999999999999999,36.53,dairies,belgium,1,1,1
9.23076923076923,0.769230769230769,0.0,1.09615384615385,3.84615384615385,5.38461538461539,115.384615384615,1.0,0.07999999930666693,0.0,10.118343195266307,17.50000000000003,plant-based-foods-and-beverages,germany,0,1,0
0.0,0.0,0.0,0.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.8999999999999999,beverages,france,1,0,0
8.9,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.206976739372634,0.0,0.0,9.33,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0005002079364391,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0050020793643909996,beverages-and-beverages-preparations,united-states,0,0,0
13.4,0.0,0.0,0.1,1.9,0.9,64.0,0.0,0.2093749967285157,0.0,1.34,13.14,plant-based-foods-and-beverages,spain,0,1,1
9.0,6.4,1.6,0.18,11.0,13.0,393.0,1.0,0.022900763300506964,0.2499999609375061,1.6199999999999999,5.329999999999998,plant-based-foods-and-beverages,portugal,1,1,0
0.4,1.1,0.3,0.01,2.0,7.0,350.0,0.0,0.0011428571395918367,0.2727270247936138,0.004,2.3,plant-based-foods-and-beverages,denmark,1,1,0
1.1,3.6,0.7,0.01,3.5,7.5,349.0,0.0,0.0031518624551522567,0.19444439043211376,0.011000000000000001,1.8900000000000006,plant-based-foods-and-beverages,france,1,1,0
7.0,1.0,0.0,0.0,7.0,13.0,356.0,0.0,0.01966292129308168,0.0,0.0,3.5600000000000005,plant-based-foods-and-beverages,france,0,1,0
3.5,0.0,0.0,0.1,1.9,10.3,55.0,0.0,0.06363636247933886,0.0,0.35000000000000003,3.15,dairies,italy,1,1,0
23.9,2.5,0.8,0.1,5.1,8.0,352.0,0.0,0.067897727079836,0.3199998720000512,2.39,24.119999999999997,plant-based-foods-and-beverages,france,1,1,0
3.1,1.5,1.0,0.0005,1.9,7.5,85.0,3.0,0.03647058780622838,0.6666662222225186,0.0015500000000000002,3.0549999999999993,plant-based-foods-and-beverages,austria,0,1,0
0.0,2.7,0.9,0.0,4.3,7.0,347.0,0.0,0.0,0.3333332098765889,0.0,0.07000000000000028,plant-based-foods-and-beverages,italy,0,1,0
11.8,0.1,0.1,0.18,1.9,5.6,71.0,0.0,0.1661971807577862,0.9999900000999989,2.124,12.51,dairies,italy,1,1,0
16.0,6.2,3.0,0.425,7.5,8.3,393.0,2.0,0.040712468089790156,0.48387088969824354,6.8,19.68,plant-based-foods-and-beverages,france,1,1,0
4.0,6.5,0.6,1.0,7.6,9.0,278.0,0.0,0.014388489156875938,0.09230767810651105,4.0,9.78,plant-based-foods-and-beverages,france,1,1,0
0.0,1.5,1.0,0.0,1.9,3.1,45.0,0.0,0.0,0.6666662222225186,0.0,-0.44999999999999996,dairies,france,1,1,0
8.0,1.55,1.03,0.11,1.9,3.57,76.23,0.0,0.10494555811431774,0.6645157003124514,0.88,8.992299999999998,dairies,algeria,0,1,0
4.4,4.2,2.6,0.1,0.0,3.6,70.0,0.0,0.0628571419591837,0.6190474716553639,0.44000000000000006,8.7,dairies,bulgaria,0,1,0
4.6,0.1,0.0,0.1,0.0,4.3,41.0,0.0,0.11219511921475318,0.0,0.45999999999999996,6.01,dairies,italy,1,1,0
3.0,0.9,0.2,0.48,5.2,4.8,68.0,0.0,0.044117646410034614,0.22222197530891633,1.44,3.4799999999999995,plant-based-foods-and-beverages,france,1,1,0
0.4,8.1,1.27,1.1,3.0,26.6,182.0,0.0,0.002197802185726362,0.15679010409998717,0.44000000000000006,11.49,seafood,morocco,0,0,0
3.0,1.0,0.0,0.0,3.0,14.0,351.0,0.0,0.008547008522658096,0.0,0.0,3.51,plant-based-foods-and-beverages,france,1,1,0
10.0,0.333333333333333,0.0666666666666667,0.0066666666666666,0.333333333333333,0.333333333333333,45.3333333333333,0.0,0.22058823042820097,0.1999994000018003,0.066666666666666,10.253333333333334,beverages-and-beverages-preparations,france,0,1,0
0.6,0.5,0.1,0.45,2.7,1.6,24.0,0.0,0.024999998958333373,0.1999996000008,0.27,2.74,plant-based-foods-and-beverages,france,1,1,0
0.338409475465313,0.0,0.4,0.0148054145516074,1.9,0.0,4.23011844331641,7.0,0.07999998108800452,400000.00000000006,0.005010292572455973,-0.9712351945854488,beverages-and-beverages-preparations,united-states,1,0,0
1.7,2.2,0.5,0.0,8.8,12.5,343.0,0.0,0.004956268207124582,0.22727262396698908,0.0,-3.17,plant-based-foods-and-beverages,france,1,1,0
4.9,3.2,0.4,0.9,2.2,1.4,63.6,1.0,0.07704402394584868,0.1249999609375122,4.41,12.736,canned-foods,france,1,0,0
10.4,0.8,0.5,0.12,0.0,3.0,65.0,0.0,0.15999999753846159,0.6249992187509765,1.248,12.75,beverages-and-beverages-preparations,france,0,1,1
21.4,8.8,2.6,0.46,13.4,9.2,390.0,0.0,0.05487179473109796,0.29545451188016914,9.844,19.1,beverages-and-beverages-preparations,germany,1,1,1
0.5,0.5,0.1,0.55,3.4,1.3,20.0,0.0,0.02499999875000006,0.1999996000008,0.275,2.9,plant-based-foods-and-beverages,france,1,1,0
14.0,51.0,31.0,0.0,11.0,11.0,619.0,0.0,0.022617124357646002,0.6078431253364094,0.0,40.19,snacks,france,1,1,1
0.1,2.3,0.4,0.8,0.5,2.9,149.0,0.0,0.000671140935093014,0.17391296786392701,0.08000000000000002,9.49,plant-based-foods-and-beverages,italy,0,1,0
0.9,2.8,1.3,0.88,1.8,8.4,120.0,0.0,0.007499999937500001,0.464285548469447,0.792,10.399999999999999,seafood,france,1,0,0
0.0,0.6,0.2,0.0,1.4,6.9,349.0,0.0,0.0,0.33333277777870374,0.0,2.2900000000000005,plant-based-foods-and-beverages,germany,1,1,0
10.5,0.8,0.5,0.12,0.1,3.0,65.0,0.0,0.16153845905325448,0.6249992187509765,1.26,12.75,beverages-and-beverages-preparations,belgium,1,1,1
5.2941176470588,5.2941176470588,2.9411764705882,0.16176470588235,0.0,4.1176470588235,823.529411764706,1.0,0.006428571420765277,0.5555554506172995,0.8564013840830257,18.08823529411756,dairies,united-states,0,1,0
2.8,0.3,0.1,0.74,4.4,2.5,48.0,0.0,0.05833333211805558,0.33333222222592596,2.072,6.380000000000001,plant-based-foods-and-beverages,france,1,1,0
18.2,16.3,4.3,0.29,9.5,9.0,453.0,1.0,0.04017660035281104,0.26380366479732115,5.278,20.43,plant-based-foods-and-beverages,france,1,1,0
0.0,12.7,2.5,1.04,0.0,26.8,222.0,0.0,0.0,0.19685037820075765,0.0,15.120000000000001,seafood,france,1,0,0
17.0,16.0,6.4,0.001575,8.2,10.0,444.0,1.0,0.038288288202053405,0.39999997500000156,0.026775,19.65575,plant-based-foods-and-beverages,germany,1,1,0
0.7,19.0,2.1,1.0,3.5,16.0,255.0,0.0,0.0027450980284505957,0.11052630997229948,0.7,11.850000000000001,seafood,france,1,0,0
13.7,1.4,0.9,0.14,0.2,3.4,88.0,3.0,0.15568181641270662,0.6428566836737974,1.9180000000000001,16.68,dairies,france,1,1,0
22.0,0.5,0.1,2.6,0.6,1.2,105.0,0.0,0.2095238075283447,0.1999996000008,57.2,48.55,condiments,france,1,1,1
2.85714285714286,2.0,1.42857142857143,0.0714285714285714,0.0,9.14285714285714,69.5652173913043,0.0,0.041071427981026865,0.7142853571430363,0.20408163265306134,5.695652173913047,dairies,canada,1,1,0
16.7,8.33,3.33,0.125,6.67,6.67,384.615384615385,0.0,0.04341999988710796,0.3997598559712058,2.0875,18.456153846153853,plant-based-foods-and-beverages,united-states,1,1,0
0.0,1.2,0.5,1.0,1.0,23.0,75.7575757575758,0.0,0.0,0.4166663194447338,0.0,10.257575757575758,seafood,france,1,0,0
30.2,3.4,1.4,0.2,4.3,7.8,402.0,0.0,0.07512437792257617,0.41176458477512207,6.04,33.31999999999999,plant-based-foods-and-beverages,morocco,0,1,1
7.14285714285714,7.14285714285714,0.0,0.0,7.14285714285714,14.2857142857143,357.142857142857,1.0,0.019999999944,0.0,0.0,3.5714285714285703,plant-based-foods-and-beverages,united-states,1,1,0
2.2,1.8,0.3,0.01,1.9,11.3,352.0,0.0,0.006249999982244319,0.16666657407412552,0.022000000000000002,4.220000000000001,plant-based-foods-and-beverages,germany,1,1,0
8.4,2.4,0.3,2.1,1.4,2.1,84.0,1.0,0.09999999880952383,0.12499994791668836,17.64,29.140000000000004,condiments,france,1,0,1
0.1,2.0,0.2,0.2,1.3,3.2,149.0,1.0,0.000671140935093014,0.099999950000025,0.020000000000000004,2.49,plant-based-foods-and-beverages,spain,1,1,0
0.0,12.0,2.9,1.0,0.0,24.0,204.0,0.0,0.0,0.24166664652777947,0.0,14.940000000000001,seafood,france,0,0,0
0.60000002384186,1.7999999523163,0.40000000596046,0.0099999997764826,1.9,8.0,350.0,0.0,0.001714285777507355,0.22222210796373576,0.006000000104308154,2.7000000275671465,plant-based-foods-and-beverages,france,1,1,0
0.6,0.8,0.3,0.0,0.9,6.9,349.0,0.0,0.0017191977028103217,0.3749995312505859,0.0,3.4900000000000007,plant-based-foods-and-beverages,switzerland,0,1,0
5.9,46.0,8.6,0.69,8.4,29.0,595.0,0.0,0.009915966369889133,0.18695651767485832,4.071,18.949999999999996,plant-based-foods-and-beverages,france,1,1,0
0.5,0.5,0.0,0.55,3.2,1.7,28.0,0.0,0.017857142219387778,0.0,0.275,3.08,plant-based-foods-and-beverages,france,1,1,0
5.1,3.8,2.4,0.1,0.0,4.3,72.0,0.0,0.07083333234953705,0.6315787811634787,0.51,9.22,dairies,belgium,1,1,0
20.0,19.0,4.8,0.51,8.7,7.7,457.0,2.0,0.04376367605303353,0.2526315656509702,10.2,25.77,plant-based-foods-and-beverages,france,1,1,1
7.0,4.5,0.5,0.2375,1.0,2.0,400.0,2.0,0.01749999995625,0.11111108641975857,1.6624999999999999,12.875,plant-based-foods-and-beverages,united-states,1,1,0
12.0,0.9,0.6,0.18,1.9,3.8,74.0,3.0,0.16216215997078162,0.6666659259267489,2.16,13.239999999999998,dairies,france,0,1,0
17.3,20.3,6.0,0.5,7.1,10.7,430.0,0.0,0.0402325580459708,0.29556648790312867,8.65,25.5,plant-based-foods-and-beverages,france,1,1,1
14.7368421052632,5.26315789473684,1.05263157894737,0.0131578947368421,10.5789473684211,10.5263157894737,368.421052631579,0.0,0.03999999989142868,0.19999996200000758,0.19390581717451572,9.026315789473683,plant-based-foods-and-beverages,canada,1,1,0
22.8,0.1,0.0,1.8,1.9,1.2,102.0,0.0,0.2235294095732411,0.0,41.04,39.92,condiments,united-kingdom,0,0,1
19.0,13.0,1.8,0.22,7.5,11.0,440.0,1.0,0.04318181808367769,0.1384615278106517,4.18,19.9,plant-based-foods-and-beverages,france,1,1,0
0.5,2.8,0.9,0.0,5.9,7.3,346.0,0.0,0.001445086701025761,0.3214284566326941,0.0,-1.040000000000001,plant-based-foods-and-beverages,netherlands,1,1,0
0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,beverages-and-beverages-preparations,france,0,0,0
1.87,1.52,0.2,0.01,23.3,24.71,308.0,0.0,0.006071428551716142,0.13157886080338108,0.0187,-18.05,plant-based-foods-and-beverages,france,0,1,0
11.3,3.1,2.1,0.15,0.2,3.9,94.0,0.0,0.12021276467858762,0.6774191363164076,1.695,15.64,dairies,france,1,1,0
0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,beverages,italy,0,0,0
0.04,0.82,0.19,0.01,1.3,7.05,350.0,0.0,0.00011428571395918368,0.23170703450361646,0.0004,2.5300000000000002,plant-based-foods-and-beverages,france,0,1,0
16.0,1.5,0.2,1.0,6.0,8.4,372.0,0.0,0.04301075257255174,0.13333324444450373,16.0,23.919999999999998,plant-based-foods-and-beverages,france,1,1,0
3.2,1.2,0.3,0.13,0.5,0.5,37.0,0.0,0.08648648414901396,0.2499997916668403,0.41600000000000004,4.67,beverages-and-beverages-preparations,france,1,1,0
10.0,0.5,0.1,0.01,0.5,0.5,40.0,0.0,0.24999999375000018,0.1999996000008,0.1,10.1,plant-based-foods-and-beverages,france,1,1,0
0.0,3.2,0.4,0.0,0.0,2.8,184.0,1.0,0.0,0.1249999609375122,0.0,2.24,plant-based-foods-and-beverages,united-states,0,1,0
1.5,13.0,3.6,0.01,12.0,12.0,412.0,0.0,0.0036407766901922897,0.2769230556213034,0.015,-2.6799999999999997,plant-based-foods-and-beverages,france,1,1,0
0.2,0.7,0.1,0.4,6.3,7.4,103.0,0.0,0.001941747553963616,0.14285693877580177,0.08000000000000002,-0.9699999999999998,plant-based-foods-and-beverages,germany,1,1,0
15.75,2.2,1.4,0.076,0.0,2.5,101.0,0.0,0.15594059251543968,0.6363633471075694,1.197,18.92,dairies,algeria,0,1,0
2.4,0.6,0.3,0.02,11.0,23.0,327.0,0.0,0.007339449518839604,0.49999916666805555,0.048,-4.83,plant-based-foods-and-beverages,poland,1,1,0
1.4,1.9,0.3,0.01,12.0,26.0,337.0,0.0,0.0041543026582958375,0.15789465373965594,0.013999999999999999,-6.83,plant-based-foods-and-beverages,france,1,1,0
23.4,0.2,0.1,1.9,1.9,1.5,118.0,0.0,0.19830508306521116,0.49999750001249993,44.459999999999994,41.78,condiments,germany,0,0,1
12.0,3.0,0.0,0.0,1.9,4.0,108.0,0.0,0.11111111008230454,0.0,0.0,11.18,dairies,france,0,1,0
0.0,0.5,0.0,0.05,6.2,6.9,43.75,2.0,0.0,0.0,0.0,-5.2625,plant-based-foods-and-beverages,france,1,1,0
0.8,0.0,0.0,0.45,2.7,1.4,24.0,0.0,0.0333333319444445,0.0,0.36000000000000004,2.84,plant-based-foods-and-beverages,france,1,1,0
13.0,2.8,1.8,0.1,1.9,3.0,93.0,1.0,0.13978494473349523,0.6428569132653882,1.3,14.83,dairies,germany,1,1,0
1.87,2.12,0.47,0.007,1.9,10.76,351.0,0.0,0.00532763531245688,0.22169800863301475,0.013090000000000001,4.02,plant-based-foods-and-beverages,france,1,1,0
1.2,6.2,3.0,0.59,0.6,5.8,144.0,0.0,0.008333333275462963,0.48387088969824354,0.708,10.94,plant-based-foods-and-beverages,france,1,1,0
0.16,2.08,0.88,0.048,6.4,4.08,169.6,0.0,0.0009433962208526167,0.423076719674654,0.00768,-3.184,plant-based-foods-and-beverages,united-kingdom,1,1,0
0.9,4.6,0.6,0.59,6.0,4.2,156.0,0.0,0.0057692307322485216,0.1304347542533143,0.531,2.959999999999999,plant-based-foods-and-beverages,france,1,1,0
4.4,4.2,2.9,0.0975,1.9,3.7,74.0,0.0,0.05945945865595327,0.6904760260771365,0.42900000000000005,7.115,dairies,italy,0,1,0
14.4,0.1,0.0,0.0,0.4,0.5,63.0,0.0,0.22857142494331073,0.0,0.0,14.63,plant-based-foods-and-beverages,spain,1,1,1
3.1,1.6,0.3,0.01,2.9,14.5,361.0,0.0,0.008587257593941114,0.18749988281257324,0.031000000000000003,4.209999999999999,plant-based-foods-and-beverages,czech-republic,1,1,0
2.5,8.9,6.5,0.1,0.0,2.9,107.0,0.0,0.023364485762948733,0.7303369965913488,0.25,11.07,dairies,france,1,1,0
0.0,0.0,0.0,0.12325,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.6675,beverages-and-beverages-preparations,france,0,0,0
0.2,1.0,0.3,0.0,1.0,6.9,348.0,0.0,0.0005747126420266879,0.2999997000003,0.0,2.98,plant-based-foods-and-beverages,germany,0,1,0
0.769230769230769,0.384615384615385,0.0,0.711538461538462,4.61538461538461,5.38461538461539,92.3076923076923,0.0,0.008333333243055555,0.0,0.5473372781065091,4.192307692307702,plant-based-foods-and-beverages,united-states,0,1,0
0.0,1.0,0.0,0.0,1.0,7.5,354.0,0.0,0.0,0.0,0.0,2.54,plant-based-foods-and-beverages,france,1,1,0
23.0,0.5,0.1,2.2,1.9,1.0,100.0,0.0,0.22999999770000004,0.1999996000008,50.6,44.2,condiments,morocco,1,0,1
0.3,0.6,0.1,0.0,1.0,7.4,353.0,0.0,0.0008498583545329791,0.16666638888935187,0.0,2.9299999999999997,plant-based-foods-and-beverages,morocco,1,1,0
0.7,0.5,0.1,0.28,1.8,5.1,99.1077119184193,2.0,0.007063022436772467,0.1999996000008,0.196,2.7910771191841937,plant-based-foods-and-beverages,belgium,1,1,0
1.0,2.0,0.2,0.0,7.5,11.0,342.0,0.0,0.0029239765996374955,0.099999950000025,0.0,-2.88,plant-based-foods-and-beverages,italy,1,1,0
0.0,0.0,0.0,1.2325,1.9,0.0,0.0,0.0,0.0,0.0,0.0,10.424999999999999,beverages-and-beverages-preparations,france,0,0,0
1.6,15.0,3.5,1.175,1.9,15.0,205.0,1.0,0.007804878010707912,0.23333331777777883,1.8800000000000001,17.000000000000004,seafood,france,1,0,0
0.5,2.6,0.5,0.0,1.9,7.8,360.0,0.0,0.0013888888850308641,0.19230761834322369,0.0,2.6999999999999997,plant-based-foods-and-beverages,france,1,1,0
12.6,3.1,2.0,0.13,1.9,3.6,93.0,0.0,0.13548386951092614,0.6451610822061025,1.638,14.930000000000001,dairies,france,1,1,0
4.0,0.0,0.0,1.08,1.7,1.5,34.0,0.0,0.11764705536332191,0.0,4.32,13.440000000000001,condiments,germany,1,1,0
